,text,created_at,retweet_count,favorite_count,is_retweet
188,Hence legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!,2016-11-30 11:59:00,17541.0,77536.0,False
189,Join me in Cincinnati Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!Tickets:… https://t.co/51Emq7Tffa,2016-11-30 15:23:00,8024.0,30567.0,False
190,'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp,2016-11-30 16:21:00,7113.0,26141.0,False
192,'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx,2016-11-30 20:00:00,14758.0,52300.0,False
193,Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!,2016-12-01 03:48:00,12632.0,67597.0,False
194,My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!,2016-12-01 14:37:00,12077.0,65724.0,False
195,Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.,2016-12-01 14:38:00,9834.0,57249.0,False
196,Heading to U.S. Bank Arena in Cincinnati Ohio for a 7pm rally. Join me! Tickets: https://t.co/HiWqZvHv6M,2016-12-01 22:52:00,5564.0,31256.0,False
197,Thank you Ohio! Together we made history – and now the real work begins. America will start winning again!… https://t.co/sVNSNJE7Uf,2016-12-02 02:45:00,17283.0,72196.0,False
198,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,2016-12-03 00:44:00,24700.0,111106.0,False
199,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,2016-12-03 01:41:00,38805.0,122905.0,False
200,Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!,2016-12-03 03:06:00,17475.0,64422.0,False
201,@TigerWoods: Can’t wait to get back out there and mix it up with the boys. –TW #heroworldchallenge Great to have you back Tiger - Special!,2016-12-03 16:37:00,9328.0,37901.0,False
202,State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.,2016-12-03 19:09:00,9800.0,39057.0,False
203,Our great VPE @mike_pence is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.,2016-12-03 19:13:00,9224.0,39351.0,False
204,Just tried watching Saturday Night Live - unwatchable! Totally biased not funny and the Baldwin impersonation just can't get any worse. Sad,2016-12-04 05:13:00,27987.0,115332.0,False
205,The U.S. is going to substantialy reduce taxes and regulations on businesses but any business that leaves our country for another country,2016-12-04 11:41:00,13697.0,53412.0,False
206,fires its employees builds a new factory or plant in the other country and then thinks it will sell its product back into the U.S.  ......,2016-12-04 11:49:00,11997.0,46329.0,False
207,without retribution or consequence is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......,2016-12-04 11:57:00,12287.0,48467.0,False
208,wanting to sell their product cars A.C. units etc. back across the border. This tax will make leaving financially difficult but.....,2016-12-04 12:05:00,9654.0,40464.0,False
209,these companies are able to move between all 50 states with no tax or tariff being charged. Please be forewarned prior to making a very ...,2016-12-04 12:21:00,10315.0,42184.0,False
210,expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS,2016-12-04 12:23:00,14892.0,58188.0,False
211,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,2016-12-04 18:58:00,25524.0,95381.0,False
212,".@FoxNews will be re-running ""Objectified: Donald Trump"" the ratings hit produced by the great Harvey Levin of TMZ at 8:00 P.M. Enjoy!",2016-12-04 21:47:00,6499.0,31397.0,False
213,Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete) heavily tax our products going into..,2016-12-04 22:23:00,20602.0,67532.0,False
214,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,2016-12-04 22:30:00,14475.0,51993.0,False
215,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r,2016-12-05 13:53:00,27205.0,107202.0,False
216,"If the press would cover me accurately &amp; honorably I would have far less reason to ""tweet."" Sadly I don't know if that will ever happen!",2016-12-05 16:00:00,38653.0,141203.0,False
217,#ThankYouTour2016 12/6- North Carolinahttps://t.co/79AHq3NC0v12/8- Iowahttps://t.co/1IuRTVwMSx12/9- Michiga… https://t.co/vcQaIJ8qoB,2016-12-05 23:06:00,8156.0,27009.0,False
218,Boeing is building a brand new 747 Air Force One for future presidents but costs are out of control more than $4 billion. Cancel order!,2016-12-06 13:52:00,42984.0,141634.0,False
219,Join me tonight in Fayetteville North Carolina at 7pm! #ThankYouTour2016 Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7,2016-12-06 16:45:00,6525.0,26789.0,False
220,Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50000 new jobs....,2016-12-06 19:09:00,28709.0,88915.0,False
221,Masa said he would never do this had we (Trump) not won the election!,2016-12-06 19:10:00,13140.0,48486.0,False
222,Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville North Carolina! See you… https://t.co/Z8sgJBWI09,2016-12-06 21:17:00,14190.0,70289.0,False
223,A great night in Fayetteville North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA,2016-12-07 03:33:00,7661.0,36249.0,False
224,I will be interviewed on the @TODAYshow at 7:30. Enjoy!,2016-12-07 12:18:00,5342.0,32203.0,False
225,We pause today to remember the 2403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...https://t.co/r5eRLR24Q3,2016-12-07 18:38:00,18545.0,77162.0,False
226,Join me tomorrow in Des Moines Iowa with Vice President-Elect @mike_pence - at 7:00pm!#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT,2016-12-07 19:37:00,6322.0,27305.0,False
227,Chuck Jones who is President of United Steelworkers 1999 has done a terrible job representing workers. No wonder companies flee country!,2016-12-08 00:41:00,12817.0,49838.0,False
228,If United Steelworkers 1999 was any good they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues,2016-12-08 01:56:00,14048.0,57293.0,False
229,Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.,2016-12-08 21:15:00,20155.0,95348.0,False
230,On my way to Des Moines Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016,2016-12-08 22:55:00,4076.0,21863.0,False
231,Join me tomorrow! #MAGA 10am- Baton Rouge LA. Tickets: https://t.co/rvIQ6Yq45P7pm- Grand Rapids MI.Tickets: https://t.co/2UTwAg5V87,2016-12-08 23:12:00,5904.0,20652.0,False
232,THANK YOU IOWA!#ThankYouTour2016 https://t.co/v6EB2OQMeO,2016-12-09 03:02:00,9404.0,40714.0,False
233,Join me live in Louisiana! Tomorrow we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL,2016-12-09 19:42:00,5347.0,23051.0,False
234,Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI,2016-12-09 22:13:00,9048.0,36425.0,False
235,Thank you Michigan. We are going to bring back your jobs &amp; together we will MAKE AMERICA GREAT AGAIN!Watch:… https://t.co/EyLOo26FqW,2016-12-10 03:30:00,9137.0,38254.0,False
236,".@RudyGiuliani one of the finest people I know and a former GREAT Mayor of N.Y.C. just took himself out of consideration for ""State"".",2016-12-10 11:19:00,7176.0,30158.0,False
237,I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!,2016-12-10 11:27:00,11255.0,49710.0,False
238,As a show of support for our Armed Forces I will be going to The Army-Navy Game today. Looking forward to it should be fun!,2016-12-10 12:38:00,18630.0,106381.0,False
239,Reports by @CNN that I will be working on The Apprentice during my Presidency even part time are ridiculous &amp; untrue - FAKE NEWS!,2016-12-10 14:11:00,25193.0,75035.0,False
240,A very interesting read. Unfortunately so much is true.https://t.co/ER2BoM765M,2016-12-10 14:14:00,12362.0,31500.0,False
242,October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z,2016-12-10 19:09:00,7237.0,27721.0,False
244,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,2016-12-11 12:56:00,5636.0,30187.0,False
245,Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience and congrats to Army!,2016-12-11 13:12:00,13091.0,79228.0,False
246,I spent Friday campaigning with John Kennedy of the Great State of Louisiana for the U.S.Senate. The election is over - JOHN WON!,2016-12-11 13:51:00,9851.0,51114.0,False
247,"Whether I choose him or not for ""State""- Rex Tillerson the Chairman &amp; CEO of ExxonMobil is a world class player and dealmaker. Stay tuned!",2016-12-11 15:29:00,12304.0,52460.0,False
248,Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!,2016-12-12 00:32:00,5389.0,27885.0,False
249,Just watched @NBCNightlyNews - So biased inaccurate and bad point after point. Just can't get much worse although @CNN is right up there!,2016-12-12 01:02:00,19928.0,72028.0,False
250,Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,2016-12-12 13:17:00,34274.0,108230.0,False
251,"Unless you catch ""hackers"" in the act it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",2016-12-12 13:21:00,15776.0,60049.0,False
252,The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,2016-12-12 13:26:00,16338.0,60204.0,False
253,#ThankYouTour2016 Tue: West Allis WI. Thur: Hershey PA. Fri: Orlando FL. Sat: Mobile AL. Tickets:… https://t.co/OJ8S7iVzFx,2016-12-12 22:25:00,7803.0,27048.0,False
254,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,2016-12-12 23:40:00,29567.0,105021.0,False
255,I will be making my announcement on the next Secretary of State tomorrow morning.,2016-12-13 00:33:00,16675.0,63246.0,False
256,Even though I am not mandated by law to do so I will be leaving my busineses before January 20th so that I can focus full time on the......,2016-12-13 04:26:00,12083.0,55971.0,False
257,Presidency. Two of my children Don and Eric plus executives will manage them. No new deals will be done during my term(s) in office.,2016-12-13 04:32:00,9693.0,42985.0,False
258,I will hold a press conference in the near future to discuss the business Cabinet picks and all other topics of interest. Busy times!,2016-12-13 04:41:00,10461.0,46885.0,False
259,I have chosen one of the truly great business leaders of the world Rex Tillerson Chairman and CEO of ExxonMobil to be Secretary of State.,2016-12-13 11:43:00,23120.0,76990.0,False
260,Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!,2016-12-13 11:57:00,18233.0,77773.0,False
261,The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.,2016-12-13 12:44:00,14653.0,58936.0,False
262,Join me this Saturday at Ladd–Peebles Stadium in Mobile Alabama! #ThankYouTour2016 Tickets:… https://t.co/1RFmKCMgyw,2016-12-13 21:33:00,6250.0,23396.0,False
264,Thank you Wisconsin! My Administration will be focused on three very important words: jobs jobs jobs! Watch:… https://t.co/iEGWZLuiFE,2016-12-14 03:48:00,9687.0,42663.0,False
265,.@BillGates and @JimBrownNFL32 in my Trump Tower office yesterday- two great guys! https://t.co/4PjSOEU5y9,2016-12-14 18:07:00,14126.0,57955.0,False
266,Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down big trouble dead! Graydon Carter no talent will be out!,2016-12-15 13:05:00,8908.0,37361.0,False
267,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",2016-12-15 13:09:00,10718.0,57035.0,False
268,The media tries so hard to make my move to the White House as it pertains to my business so complex - when actually it isn't!,2016-12-15 13:28:00,13779.0,60839.0,False
269,If Russia or some other entity was hacking why did the White House wait so long to act? Why did they only complain after Hillary lost?,2016-12-15 14:24:00,40668.0,124069.0,False
270,Join me in Mobile Alabama on Sat. at 3pm! #ThankYouTour2016 Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C,2016-12-15 22:27:00,5573.0,22280.0,False
271,Thank you Pennsylvania! Together we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS… https://t.co/yB6u5FEfHq,2016-12-16 01:32:00,8906.0,38166.0,False
272,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?,2016-12-16 11:09:00,33487.0,109285.0,False
273,"Well we all did it together! I hope the ""MOVEMENT"" fans will go to D.C. on Jan 20th for the swearing in. Let's set the all time record!",2016-12-16 16:03:00,18146.0,70675.0,False
274,#ThankYouTour2016 Tonight- Orlando Florida Tickets: https://t.co/JwQeccp79NTomorrow- Mobile AlabamaTickets:… https://t.co/Cq5AwcuzT9,2016-12-16 16:54:00,7043.0,27831.0,False
275,Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:… https://t.co/3vgtzSJsFu,2016-12-17 03:52:00,11064.0,43359.0,False
276,Last night in Orlando Florida was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!,2016-12-17 13:05:00,6411.0,36034.0,False
277,@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain  Thank you!,2016-12-17 13:07:00,7098.0,35184.0,False
278,"Mobile Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected see you there!",2016-12-17 13:20:00,8227.0,40187.0,False
279,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,2016-12-17 13:57:00,19390.0,60926.0,False
281,Thank you Alabama! From now on it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:… https://t.co/4UAazd7TmF,2016-12-18 00:12:00,12972.0,54845.0,False
282,We should tell China that we don't want the drone they stole back.- let them keep it!,2016-12-18 00:59:00,17978.0,65643.0,False
